show_id;type;title;date_added;release_year;duration;listed_in
s3260;TV Show;Justin Time GO!;24.06.2016;2016;1 Season;Kids' TV
s3261;Movie;Justine;13.03.2020;2019;106 min;Dramas, Independent Movies
s3262;TV Show;K;01.12.2016;2012;1 Season;Anime Series, Crime TV Shows, International TV Shows
s3263;Movie;K-19: The Widowmaker;21.11.2019;2002;138 min;Action & Adventure, Dramas
s3264;TV Show;K-On!;15.11.2019;2010;2 Seasons;Anime Series, Teen TV Shows
s3265;Movie;K-on! the movie;15.11.2019;2011;110 min;Anime Features, Music & Musicals
s3266;TV Show;K-POP Extreme Survival;15.12.2016;2012;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows
s3267;TV Show;K.O. One Re-act;30.04.2019;2013;1 Season;International TV Shows, TV Comedies, TV Dramas
s3268;TV Show;K.O.3an Guo;30.04.2019;2009;1 Season;International TV Shows, TV Comedies, TV Sci-Fi & Fantasy
s3269;Movie;Küçük Esnaf;28.04.2020;2016;100 min;Comedies, International Movies
s3270;TV Show;Kaçak;26.12.2016;2013;1 Season;Crime TV Shows, International TV Shows, TV Action & Adventure
s3271;Movie;Kaabil;25.06.2017;2017;139 min;Dramas, International Movies
s3272;Movie;Kaagar;10.09.2020;2019;130 min;Dramas, International Movies, Romantic Movies
s3273;Movie;Kaakan;01.03.2018;2015;132 min;Dramas, International Movies, Romantic Movies
s3274;Movie;Kaake Da Viyah;23.08.2019;2019;133 min;Comedies, Dramas, International Movies
s3275;Movie;Kaal;01.04.2020;2005;126 min;Horror Movies, International Movies, Thrillers
s3276;Movie;Kaali Khuhi;30.10.2020;2020;91 min;Horror Movies, International Movies
s3277;Movie;Kaalia;31.12.2019;1981;173 min;Action & Adventure, Dramas, International Movies
s3278;Movie;Kaaliyan;01.08.2018;2017;105 min;Dramas, International Movies
s3279;Movie;Kabali (Hindi Version);15.12.2017;2016;148 min;Action & Adventure, Dramas, International Movies
s3280;TV Show;Kabaneri of the Iron Fortress: The Battle of Unato;13.09.2019;2019;1 Season;Anime Series, International TV Shows, TV Horror
s3281;Movie;Kabhi Alvida Naa Kehna;01.04.2020;2006;192 min;Dramas, International Movies, Romantic Movies
s3282;Movie;Kabhi Haan Kabhi Naa;15.05.2017;1994;151 min;Comedies, Dramas, International Movies
s3283;Movie;Kabhi Khushi Kabhie Gham;01.04.2020;2001;209 min;Dramas, International Movies
s3284;Movie;Kabir Singh;19.09.2019;2019;171 min;Dramas, International Movies, Romantic Movies
s3285;Movie;Kacche Dhaagey;01.11.2017;2016;120 min;Dramas, International Movies, Romantic Movies
s3286;Movie;Kahaani;26.06.2019;2012;122 min;International Movies, Music & Musicals, Thrillers
s3287;Movie;Kahlil Gibran's The Prophet;01.10.2017;2014;85 min;Children & Family Movies, Dramas
s3288;Movie;Kai Po Che!;01.11.2018;2013;120 min;Dramas, International Movies, Sports Movies
s3289;Movie;Kajraare;22.10.2017;2010;113 min;Dramas, International Movies, Music & Musicals
s3290;TV Show;Kakegurui;04.07.2019;2019;2 Seasons;International TV Shows, TV Dramas, TV Thrillers
s3291;Movie;Kal Ho Naa Ho;01.04.2020;2003;187 min;Comedies, Dramas, International Movies
s3292;Movie;Kalakalappu;01.11.2018;2012;154 min;Comedies, International Movies, Music & Musicals
s3293;Movie;Kaleidoscope;08.05.2018;2016;99 min;Thrillers
s3294;Movie;Kalek Shanab;01.06.2020;2019;80 min;Comedies, International Movies
s3295;Movie;Kalel, 15;09.12.2020;2019;105 min;Dramas, Independent Movies, International Movies
s3296;Movie;Kalki;01.03.2018;2017;41 min;Dramas, Independent Movies, International Movies
s3297;Movie;Kalushi: The Story of Solomon Mahlangu;29.11.2019;2016;107 min;Dramas, International Movies
s3298;Movie;Kaminey;01.10.2018;2009;128 min;Dramas, International Movies, Music & Musicals
s3299;Movie;Kanavu Variyam;15.06.2017;2017;104 min;Comedies, Dramas, International Movies
s3300;Movie;Kandasamys: The Wedding;04.09.2020;2019;93 min;Comedies, Dramas, International Movies
s3301;Movie;Kanika;01.03.2018;2017;110 min;Horror Movies, International Movies, Thrillers
s3302;Movie;Kannum Kannum Kollaiyadithaal;29.03.2020;2020;160 min;Comedies, Dramas, International Movies
s3303;TV Show;Kantaro: The Sweet Tooth Salaryman;01.12.2017;2017;1 Season;International TV Shows, TV Comedies
s3304;Movie;Kapoor & Sons;01.04.2020;2016;138 min;Comedies, Dramas, International Movies
s3305;Movie;Kappela;22.06.2020;2020;112 min;Dramas, International Movies, Romantic Movies
s3306;Movie;Kara Bela;10.03.2017;2015;101 min;Comedies, International Movies
s3307;Movie;Kardec;29.08.2019;2019;110 min;Dramas, Faith & Spirituality, International Movies
s3308;Movie;Karkar;19.05.2020;2007;107 min;Comedies, International Movies
s3309;Movie;Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense;19.09.2016;2016;65 min;Stand-Up Comedy
s3310;Movie;Karthik Calling Karthik;15.12.2019;2010;135 min;Dramas, International Movies, Thrillers
s3311;Movie;Kartini: Princess of Java;15.10.2020;2017;118 min;Dramas, International Movies
s3312;Movie;Karzzzz;22.10.2017;2008;137 min;International Movies, Music & Musicals, Romantic Movies
s3313;Movie;Kasanova;26.06.2020;2019;117 min;Comedies, International Movies, Romantic Movies
s3314;Movie;Katarzyna Piasecka, Rafał Pacześ Seriously Funny;19.09.2016;2016;65 min;Stand-Up Comedy
s3315;Movie;Kate & Leopold;01.01.2020;2001;118 min;Comedies, Romantic Movies
s3316;Movie;Kath & Kimderella;28.07.2018;2012;86 min;Comedies
s3317;TV Show;Kath and Kim;28.07.2018;2007;6 Seasons;TV Comedies
s3318;Movie;Katha;31.12.2019;1982;140 min;Comedies, Dramas, Independent Movies
s3319;Movie;Katherine Ryan: Glitter Room;01.07.2019;2019;66 min;Stand-Up Comedy
s3320;Movie;Katherine Ryan: In Trouble;14.02.2017;2017;64 min;Stand-Up Comedy
s3321;Movie;Kathleen Madigan: Bothering Jesus;10.11.2016;2016;71 min;Stand-Up Comedy
s3322;Movie;Katt Williams: American Hustle (The Movie);17.05.2018;2007;89 min;Stand-Up Comedy
s3323;Movie;Katt Williams: Great America;16.01.2018;2018;60 min;Stand-Up Comedy
s3324;Movie;Katt Williams: Kattpacalypse;03.07.2018;2012;61 min;Stand-Up Comedy
s3325;Movie;Katt Williams: Live;19.07.2018;2006;85 min;Stand-Up Comedy
s3326;Movie;Katt Williams: The Pimp Chronicles: Pt. 1;01.11.2018;2006;45 min;Stand-Up Comedy
s3327;Movie;Katti Batti;01.11.2018;2015;132 min;Comedies, Dramas, International Movies
s3328;Movie;Kavin Jay: Everybody Calm Down!;02.02.2018;2018;53 min;Stand-Up Comedy
s3329;Movie;Kaviyude Osyath;01.07.2018;2017;116 min;Dramas, International Movies
s3330;Movie;Kay Dyache Bola;01.01.2018;2005;133 min;Comedies, Dramas, International Movies
s3331;TV Show;Kazoops!;05.05.2017;2017;3 Seasons;Kids' TV
s3332;Movie;KD (A) Karuppudurai;21.01.2020;2019;116 min;Comedies, Dramas, Independent Movies
s3333;Movie;Keith Richards: Under the Influence;18.09.2015;2015;82 min;Documentaries, Music & Musicals
s3334;TV Show;Ken Burns Presents: College Behind Bars: A Film by Lynn Novick and Produced by Sarah Botstein;15.03.2020;2019;1 Season;Docuseries
s3335;TV Show;Ken Burns: The Civil War;22.02.2017;1990;1 Season;Docuseries
s3336;TV Show;Ken Burns: The Roosevelts: An Intimate History;22.02.2017;2014;1 Season;Docuseries
s3337;TV Show;Ken Burns: The West;14.03.2017;1996;1 Season;Docuseries
s3338;Movie;Ken Jeong: You Complete Me, Ho;14.02.2019;2019;62 min;Stand-Up Comedy
s3339;TV Show;KENGAN ASHURA;31.10.2019;2019;2 Seasons;Anime Series, International TV Shows
s3340;Movie;Kenny Sebastian: The Most Interesting Person in the Room;29.05.2020;2020;68 min;Stand-Up Comedy
s3341;TV Show;Kevin Hart: Don’t F**k This Up;27.12.2019;2019;1 Season;Docuseries
s3342;Movie;Kevin Hart: I'm a Grown Little Man;30.01.2020;2009;62 min;Stand-Up Comedy
s3343;Movie;Kevin Hart: Irresponsible;02.04.2019;2019;60 min;Stand-Up Comedy
s3344;Movie;Kevin Hart: Laugh at My Pain;01.10.2018;2011;89 min;Stand-Up Comedy
s3345;Movie;Kevin Hart: Let Me Explain;13.07.2018;2013;75 min;Stand-Up Comedy
s3346;Movie;Kevin Hart: Seriously Funny;01.10.2018;2010;67 min;Stand-Up Comedy
s3347;Movie;Kevin Hart: What Now?;11.04.2017;2016;96 min;Stand-Up Comedy
s3348;Movie;Kevin Hart: Zero F**ks Given;17.11.2020;2020;70 min;Stand-Up Comedy
s3349;Movie;Kevin Hart's Guide to Black History;08.02.2019;2019;63 min;Children & Family Movies, Comedies
s3350;Movie;Kevin James: Never Don't Give Up;24.04.2018;2018;62 min;Stand-Up Comedy
s3351;Movie;Kevin James: Sweat the Small Stuff;20.02.2019;2001;42 min;Stand-Up Comedy
s3352;Movie;Kevyn Aucoin: Beauty & the Beast in Me;01.01.2019;2017;90 min;Documentaries, LGBTQ Movies
s3353;TV Show;Khaani;01.08.2019;2017;1 Season;Crime TV Shows, International TV Shows, Romantic TV Shows
s3354;Movie;Khalnayak;01.03.2018;1993;170 min;Action & Adventure, Dramas, International Movies
s3355;TV Show;Khan: No. 1 Crime Hunter;01.05.2018;2018;1 Season;Crime TV Shows, International TV Shows, TV Comedies
s3356;TV Show;Khelti Hai Zindagi Aankh Micholi;01.04.2017;2013;1 Season;International TV Shows, TV Dramas
s3357;Movie;Khido Khundi;01.10.2018;2018;151 min;Dramas, International Movies, Sports Movies
s3358;Movie;Khoobsurat;01.10.2018;2014;121 min;Comedies, International Movies, Romantic Movies
s3359;Movie;Khoon Khoon;01.09.2017;1973;132 min;Action & Adventure, International Movies
s3360;Movie;Khosla Ka Ghosla;02.08.2018;2006;124 min;Comedies, Dramas, International Movies
s3361;TV Show;Khotey Sikkey;15.03.2018;2011;1 Season;Crime TV Shows, International TV Shows, TV Dramas
s3362;Movie;Khubsoorat;31.12.2019;1980;120 min;Classic Movies, Comedies, Dramas
s3363;Movie;Khushi;01.03.2018;2003;157 min;Comedies, International Movies, Music & Musicals
s3364;Movie;Kia and Cosmos;01.05.2019;2018;124 min;Dramas, Independent Movies, International Movies
s3365;TV Show;Kibaoh Klashers;06.10.2017;2017;2 Seasons;Kids' TV
s3366;Movie;Kickboxer: Retaliation;26.04.2018;2017;110 min;Action & Adventure
s3367;Movie;Kickboxer: Vengeance;08.12.2016;2016;90 min;Action & Adventure
s3368;Movie;Kicking and Screaming;04.11.2019;1995;97 min;Comedies, Independent Movies, Romantic Movies
s3369;TV Show;Kicko & Super Speedo;01.04.2019;2018;1 Season;Kids' TV, TV Comedies
s3370;Movie;Kid Kulafu;04.03.2019;2015;108 min;Dramas, International Movies, Sports Movies
s3371;TV Show;Kid-E-Cats;01.11.2020;2016;1 Season;Kids' TV
s3372;Movie;Kidnapping Mr. Heineken;08.09.2017;2015;95 min;Action & Adventure, Dramas, International Movies
s3373;Movie;Kidnapping Stella;12.07.2019;2019;90 min;Dramas, International Movies, Thrillers
s3374;Movie;Kids on the Block;04.10.2019;2019;102 min;Children & Family Movies, Comedies
s3375;TV Show;Kikoriki;;2010;2 Seasons;Kids' TV
s3376;Movie;Kill Bill: Vol. 1;01.01.2020;2003;111 min;Action & Adventure
s3377;Movie;Kill Bill: Vol. 2;01.01.2020;2004;137 min;Action & Adventure
s3378;Movie;Kill Command;23.02.2017;2016;100 min;Action & Adventure, Independent Movies, Sci-Fi & Fantasy
s3379;Movie;Kill Hitler! The Luck of the Devil;01.05.2019;2015;53 min;Documentaries, International Movies
s3380;TV Show;Kill la Kill;15.06.2019;2014;1 Season;Anime Series, International TV Shows
s3381;Movie;Kill Me If You Dare;06.09.2019;2019;100 min;Comedies, International Movies, Romantic Movies
s3382;Movie;Kill Ratio;17.02.2017;2016;87 min;Action & Adventure
s3383;Movie;Kill the Irishman;21.08.2020;2011;106 min;Action & Adventure, Dramas, Independent Movies
s3384;Movie;Kill the Messenger;16.12.2018;2014;112 min;Dramas, Thrillers
s3385;Movie;Killa;01.04.2017;2014;107 min;Dramas, International Movies
s3386;Movie;Killer Cove;14.11.2020;2019;87 min;Thrillers
s3387;TV Show;Killer Inside: The Mind of Aaron Hernandez;15.01.2020;2020;1 Season;Crime TV Shows, Docuseries
s3388;Movie;Killer Klowns from Outer Space;01.04.2020;1988;86 min;Comedies, Cult Movies, Horror Movies
s3389;TV Show;Killer Ratings;31.05.2019;2019;1 Season;Crime TV Shows, Docuseries, International TV Shows
s3390;TV Show;Killer Women with Piers Morgan;19.07.2020;2017;1 Season;British TV Shows, Crime TV Shows, Docuseries
s3391;Movie;Killers;01.01.2021;2010;100 min;Action & Adventure, Comedies, Romantic Movies
s3392;Movie;Killing Hasselhoff;01.08.2020;2017;80 min;Comedies
s3393;Movie;Killing Them Softly;30.03.2020;2012;97 min;Dramas
s3394;Movie;Kills on Wheels;15.03.2018;2016;103 min;Action & Adventure, Dramas, International Movies
s3395;Movie;Kilo Two Bravo;01.03.2019;2014;109 min;Dramas, Independent Movies, Thrillers
s3396;TV Show;Kim's Convenience;01.04.2020;2020;4 Seasons;TV Comedies
s3397;Movie;King Jack;01.07.2016;2015;81 min;Dramas, Independent Movies
s3398;Movie;King of Boys;21.09.2019;2018;182 min;Dramas, International Movies
s3399;Movie;King of Peking;02.07.2018;2018;88 min;Comedies, Dramas, International Movies
s3400;Movie;King's Ransom;01.11.2019;2005;98 min;Action & Adventure, Comedies
s3401;TV Show;King’s War;07.07.2017;2012;1 Season;International TV Shows, TV Dramas
s3402;TV Show;Kingdom;01.07.2020;2017;3 Seasons;TV Dramas
s3403;Movie;Kingdom of Us;13.10.2017;2017;110 min;Documentaries
s3404;TV Show;Kingdoms of the Sky;01.10.2018;2018;1 Season;British TV Shows, Docuseries, Science & Nature TV
s3405;Movie;Kingpin;01.01.2020;1996;114 min;Comedies, Cult Movies, Sports Movies
s3406;Movie;Kings;29.10.2018;2017;87 min;Dramas
s3407;TV Show;Kings of Jo'Burg;04.12.2020;2020;1 Season;Crime TV Shows, International TV Shows, TV Dramas
s3408;TV Show;Kipo and the Age of Wonderbeasts;12.10.2020;2020;3 Seasons;Kids' TV, TV Comedies
s3409;Movie;Kis Kisko Pyaar Karoon;01.11.2017;2015;132 min;Comedies, International Movies
s3410;Movie;Kisaan;01.10.2018;2009;101 min;Action & Adventure, Dramas, International Movies
s3411;Movie;Kismat Konnection;01.10.2018;2008;145 min;Comedies, International Movies, Music & Musicals
s3412;Movie;Kiss & Cry;01.05.2017;2017;93 min;Dramas, International Movies, Romantic Movies
s3413;TV Show;Kiss Me First;29.06.2018;2018;1 Season;British TV Shows, Crime TV Shows, International TV Shows
s3414;Movie;Kiss the Girls;01.01.2020;1997;116 min;Thrillers
s3415;Movie;Kiss the Ground;22.09.2020;2020;85 min;Documentaries
s3416;TV Show;Kiss The Series;26.05.2019;2016;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
s3417;TV Show;Kissing Game;17.07.2020;2020;1 Season;International TV Shows, TV Dramas, TV Mysteries
s3418;Movie;Kita Kita;15.12.2018;2017;84 min;Comedies, Dramas, International Movies
s3419;TV Show;Kitten Rescuers;02.10.2019;2017;1 Season;British TV Shows, International TV Shows, Reality TV
s3420;Movie;KL Zombi;21.08.2017;2013;92 min;Comedies, Horror Movies, International Movies
s3421;Movie;Klaus;15.11.2019;2019;98 min;Children & Family Movies, Comedies
s3422;TV Show;Knightfall;13.08.2019;2019;2 Seasons;TV Dramas
s3423;TV Show;Knights of Sidonia;01.12.2019;2015;2 Seasons;Anime Series, International TV Shows
s3424;Movie;Knock Down The House;01.05.2019;2019;88 min;Documentaries
s3425;Movie;Knock Knock;01.11.2020;2015;99 min;Horror Movies, Thrillers
s3426;Movie;Know Your Enemy - Japan;31.03.2017;1945;63 min;Classic Movies, Documentaries
s3427;Movie;Knowing;01.10.2019;2009;121 min;Sci-Fi & Fantasy, Thrillers
s3428;TV Show;KO One;19.04.2019;2005;1 Season;International TV Shows, TV Action & Adventure, TV Comedies
s3429;TV Show;KO One Return;30.04.2019;2012;1 Season;International TV Shows, TV Comedies, TV Dramas
s3430;Movie;Kocan Kadar Konus;10.03.2017;2015;104 min;Comedies, International Movies, Romantic Movies
s3431;Movie;Kocan Kadar Konus 2: Dirilis;10.03.2017;2016;104 min;Comedies, International Movies, Romantic Movies
s3432;Movie;Kodachrome;20.04.2018;2018;105 min;Comedies, Dramas
s3433;Movie;Koi Aap Sa;31.05.2019;2006;135 min;Comedies, International Movies, Music & Musicals
s3434;Movie;Koko: The Gorilla Who Talks;01.03.2017;2016;56 min;Documentaries
s3435;Movie;Kolaiyuthir Kaalam;24.04.2020;2019;107 min;International Movies, Thrillers
s3436;Movie;Komola Rocket;07.01.2019;2018;95 min;Dramas, Independent Movies, International Movies
s3437;TV Show;Kon Kon Kon;16.02.2018;2014;1 Season;Docuseries, International TV Shows
s3438;Movie;Kon-Tiki;26.04.2019;2012;96 min;Action & Adventure, Dramas, International Movies
s3439;TV Show;Kong: King of the Apes;04.05.2018;2018;2 Seasons;Kids' TV
s3440;TV Show;Kongsuni and Friends;30.10.2020;2020;2 Seasons;Kids' TV, Korean TV Shows
s3441;TV Show;Kopitiam;03.11.2018;2003;7 Seasons;International TV Shows, TV Comedies
s3442;TV Show;Korean Pork Belly Rhapsody;04.01.2021;2020;1 Season;Docuseries, International TV Shows
s3443;Movie;Koshish;31.12.2019;1972;115 min;International Movies, Romantic Movies
s3444;Movie;Kraftidioten;05.01.2017;2014;117 min;Comedies, International Movies, Thrillers
s3445;Movie;Krish Trish and Baltiboy;08.09.2017;2009;58 min;Children & Family Movies
s3446;Movie;Krish Trish and Baltiboy: Battle of Wits;08.09.2017;2013;62 min;Children & Family Movies
s3447;Movie;Krish Trish and Baltiboy: Best Friends Forever;08.09.2017;2016;65 min;Children & Family Movies
s3448;Movie;Krish Trish and Baltiboy: Comics of India;08.09.2017;2012;61 min;Children & Family Movies
s3449;Movie;Krish Trish and Baltiboy: Face Your Fears;17.11.2017;2017;65 min;Children & Family Movies
s3450;Movie;Krish Trish and Baltiboy: Oversmartness Never Pays;08.09.2017;2017;65 min;Children & Family Movies
s3451;Movie;Krish Trish and Baltiboy: Part II;08.09.2017;2010;58 min;Children & Family Movies
s3452;Movie;Krish Trish and Baltiboy: The Greatest Trick;08.09.2017;2013;60 min;Children & Family Movies
s3453;Movie;Krisha;07.11.2018;2015;81 min;Dramas, Independent Movies
s3454;Movie;Krishna and His Leela;25.06.2020;2020;126 min;International Movies, Romantic Movies
s3455;TV Show;Krishna Balram;08.07.2019;2019;1 Season;Kids' TV
s3456;Movie;Krishna Cottage;31.05.2019;2004;124 min;Action & Adventure, Horror Movies, International Movies
s3457;Movie;Kristy;31.10.2015;2013;85 min;Horror Movies
s3458;Movie;Krutant;02.06.2019;2019;114 min;Dramas, International Movies
s3459;Movie;Krystal;01.01.2019;2017;93 min;Comedies, Dramas
s3460;Movie;Kucch To Hai;15.05.2019;2003;136 min;Dramas, International Movies, Thrillers
s3461;Movie;Kuch Kuch Hota Hai;01.04.2020;1998;185 min;Comedies, Dramas, International Movies
s3462;Movie;Kuldip Patwal: I Didn't Do It!;31.12.2019;2017;126 min;Dramas, Independent Movies, International Movies
s3463;TV Show;Kulipari: An Army of Frogs;02.09.2016;2016;1 Season;Kids' TV
s3464;TV Show;Kulipari: Dream Walker;20.11.2018;2018;1 Season;Kids' TV
s3465;Movie;Kung Fu Hustle;01.04.2020;2004;99 min;Action & Adventure, Comedies, Cult Movies
s3466;Movie;Kung Fu Magoo;01.08.2018;2010;79 min;Children & Family Movies, Comedies
s3467;Movie;Kung Fu Panda: Holiday;01.12.2012;2010;26 min;Children & Family Movies, Comedies
s3468;Movie;Kung Fu Panda: Secrets of the Scroll;25.03.2016;2016;23 min;Children & Family Movies, Comedies
s3469;Movie;Kung Fu Yoga;06.10.2017;2017;107 min;Action & Adventure, Comedies, International Movies
s3470;Movie;Kuntilanak;12.10.2018;2018;106 min;Horror Movies, International Movies
s3471;Movie;Kuppivala;01.08.2018;2017;133 min;Dramas, International Movies, Romantic Movies
s3472;Movie;Kurbaan;01.10.2018;2009;147 min;International Movies, Thrillers
s3473;TV Show;Kuroko's Basketball;15.01.2021;2013;1 Season;Anime Series, International TV Shows, Teen TV Shows
s3474;TV Show;Kuromukuro;04.07.2016;2016;2 Seasons;Anime Series, International TV Shows
